,mkt_return,msk_tweets,msk_edits,tsla_edits,tsla_wiki_views,msk_wiki_views
2023-07-21 00:00:00-04:00,,94.0,,,7633.0,29841.0
2023-07-22 00:00:00-04:00,,18.0,11.0,1.0,8803.0,50017.0
2023-07-23 00:00:00-04:00,0.004026038496874852,27.0,5.0,,15850.0,113365.0
2023-07-24 00:00:00-04:00,0.0028107195758387046,16.0,7.0,1.0,12960.0,93441.0
2023-07-25 00:00:00-04:00,-0.00015545097867591856,26.0,,6.0,10231.0,62562.0
2023-07-26 00:00:00-04:00,-0.006445393055197076,28.0,,3.0,10357.0,52089.0
2023-07-27 00:00:00-04:00,0.009829375810433848,30.0,,4.0,9845.0,76637.0
2023-07-28 00:00:00-04:00,,6.0,,3.0,10026.0,68614.0
2023-07-29 00:00:00-04:00,,18.0,2.0,1.0,10792.0,69818.0
2023-07-30 00:00:00-04:00,0.0014676354365687912,30.0,1.0,1.0,11005.0,72738.0
2023-07-31 00:00:00-04:00,-0.0026686453076827116,14.0,,5.0,10722.0,66282.0
2023-08-01 00:00:00-04:00,-0.013936200638336184,34.0,1.0,2.0,10173.0,50228.0
2023-08-02 00:00:00-04:00,-0.0025512254502915274,28.0,1.0,2.0,11664.0,44066.0
2023-08-03 00:00:00-04:00,-0.0053141693739379705,54.0,3.0,5.0,14450.0,42768.0
2023-08-04 00:00:00-04:00,,60.0,18.0,8.0,9672.0,42329.0
2023-08-05 00:00:00-04:00,,32.0,15.0,8.0,8309.0,52479.0
2023-08-06 00:00:00-04:00,0.008983618964856572,36.0,2.0,1.0,9907.0,54708.0
2023-08-07 00:00:00-04:00,-0.004227205100058866,43.0,1.0,1.0,10266.0,48344.0
2023-08-08 00:00:00-04:00,-0.007063619102045116,1.0,2.0,,9297.0,46801.0
2023-08-09 00:00:00-04:00,0.00025068252108086326,51.0,1.0,2.0,8255.0,44211.0
2023-08-10 00:00:00-04:00,-0.0010702648992294865,15.0,14.0,,7644.0,44378.0
2023-08-11 00:00:00-04:00,,4.0,3.0,,7313.0,43847.0
2023-08-12 00:00:00-04:00,,19.0,2.0,,7173.0,40641.0
2023-08-13 00:00:00-04:00,0.005734004879419051,21.0,,,7447.0,40867.0
2023-08-14 00:00:00-04:00,-0.011618139396096483,44.0,2.0,2.0,7981.0,38196.0
2023-08-15 00:00:00-04:00,-0.007584081792624527,32.0,1.0,5.0,8295.0,37891.0
2023-08-16 00:00:00-04:00,-0.0077428113775290805,45.0,4.0,20.0,8555.0,36210.0
2023-08-17 00:00:00-04:00,-0.00014871788395720285,35.0,8.0,1.0,8646.0,39240.0
2023-08-18 00:00:00-04:00,,8.0,15.0,8.0,8429.0,36840.0
2023-08-19 00:00:00-04:00,,18.0,,1.0,8864.0,35777.0
2023-08-20 00:00:00-04:00,0.006855634859799785,20.0,2.0,1.0,9690.0,34439.0
2023-08-21 00:00:00-04:00,-0.0027813310465456837,41.0,,2.0,8022.0,36646.0
2023-08-22 00:00:00-04:00,0.010984330710791359,37.0,1.0,1.0,9134.0,41071.0
2023-08-23 00:00:00-04:00,-0.01354935398400801,32.0,3.0,1.0,8825.0,38092.0
2023-08-24 00:00:00-04:00,0.006695501060295156,41.0,1.0,,7652.0,36356.0
2023-08-25 00:00:00-04:00,,19.0,4.0,,6862.0,35311.0
2023-08-26 00:00:00-04:00,,12.0,3.0,,6946.0,35285.0
2023-08-27 00:00:00-04:00,0.006245078594196461,18.0,1.0,,6983.0,37075.0
2023-08-28 00:00:00-04:00,0.014404068712056505,21.0,,1.0,6986.0,38057.0
2023-08-29 00:00:00-04:00,0.003825854181192944,55.0,2.0,3.0,7849.0,31569.0
2023-08-30 00:00:00-04:00,-0.0015982129743398576,27.0,,,8898.0,32960.0
2023-08-31 00:00:00-04:00,0.001797512765518541,7.0,,,10307.0,41996.0
2023-09-01 00:00:00-04:00,,29.0,2.0,,7756.0,37047.0
2023-09-02 00:00:00-04:00,,29.0,,,7770.0,34634.0
2023-09-03 00:00:00-04:00,,43.0,,,7940.0,33918.0
2023-09-04 00:00:00-04:00,-0.004202997821381205,51.0,3.0,2.0,8727.0,35690.0
2023-09-05 00:00:00-04:00,-0.006996014491432261,55.0,3.0,1.0,11407.0,36474.0
2023-09-06 00:00:00-04:00,-0.003216433115732967,39.0,15.0,1.0,9635.0,46814.0
2023-09-07 00:00:00-04:00,0.0014256060622570594,48.0,3.0,2.0,7766.0,51753.0
2023-09-08 00:00:00-04:00,,18.0,11.0,,6809.0,51737.0
2023-09-09 00:00:00-04:00,,21.0,4.0,1.0,8006.0,139919.0
2023-09-10 00:00:00-04:00,0.006700951498135517,5.0,4.0,,8496.0,121289.0
2023-09-11 00:00:00-04:00,-0.005712169023003997,17.0,3.0,3.0,8966.0,94939.0
2023-09-12 00:00:00-04:00,0.0012408621175346041,35.0,1.0,,8759.0,75215.0
2023-09-13 00:00:00-04:00,0.00839458553366625,5.0,,1.0,8596.0,68418.0
2023-09-14 00:00:00-04:00,-0.012234145842493929,6.0,1.0,,8743.0,55547.0
2023-09-15 00:00:00-04:00,,61.0,8.0,1.0,10863.0,50487.0
2023-09-16 00:00:00-04:00,,19.0,3.0,1.0,9161.0,52346.0
2023-09-17 00:00:00-04:00,0.0007210276941755188,13.0,13.0,1.0,9481.0,58533.0
2023-09-18 00:00:00-04:00,-0.0021533273615331264,18.0,,,9379.0,58654.0
2023-09-19 00:00:00-04:00,-0.009439204206291041,42.0,6.0,,8761.0,49682.0
2023-09-20 00:00:00-04:00,-0.016536918318488084,27.0,,,8569.0,45972.0
2023-09-21 00:00:00-04:00,-0.0022982374027607495,39.0,4.0,,7811.0,43808.0
2023-09-22 00:00:00-04:00,,10.0,,,7358.0,39419.0
2023-09-23 00:00:00-04:00,,27.0,24.0,,7681.0,38320.0
2023-09-24 00:00:00-04:00,0.0040149942038066174,29.0,,1.0,7806.0,37790.0
2023-09-25 00:00:00-04:00,-0.014844165482264943,24.0,,1.0,8434.0,40203.0
2023-09-26 00:00:00-04:00,0.00022928777229479233,67.0,,,9238.0,38839.0
2023-09-27 00:00:00-04:00,0.005875877143000698,92.0,,5.0,7696.0,38121.0
2023-09-28 00:00:00-04:00,-0.002713259648289315,36.0,11.0,,7943.0,54622.0
2023-09-29 00:00:00-04:00,,13.0,,7.0,8088.0,47216.0
2023-09-30 00:00:00-04:00,,61.0,,3.0,9510.0,40795.0
2023-10-01 00:00:00-04:00,7.936440615299324e-05,55.0,1.0,,10981.0,42872.0
2023-10-02 00:00:00-04:00,-0.013839395863449198,15.0,1.0,2.0,9366.0,51011.0
2023-10-03 00:00:00-04:00,0.008077047607828946,26.0,3.0,2.0,8560.0,54012.0
2023-10-04 00:00:00-04:00,-0.0013048811469951228,36.0,5.0,6.0,8805.0,46788.0
2023-10-05 00:00:00-04:00,0.011745642093961117,55.0,4.0,,10295.0,41428.0
2023-10-06 00:00:00-04:00,,39.0,1.0,,8540.0,35751.0
2023-10-07 00:00:00-04:00,,17.0,4.0,,7067.0,33612.0
2023-10-08 00:00:00-04:00,0.006284068119387409,31.0,4.0,,7580.0,32725.0
2023-10-09 00:00:00-04:00,0.005194476099985354,48.0,,,7910.0,33378.0
2023-10-10 00:00:00-04:00,0.004283819500095073,24.0,,,7816.0,43907.0
2023-10-11 00:00:00-04:00,-0.006266024940654918,21.0,,1.0,7679.0,36786.0
2023-10-12 00:00:00-04:00,-0.005031495660219892,23.0,1.0,4.0,7381.0,32850.0
2023-10-13 00:00:00-04:00,,21.0,1.0,,8132.0,29322.0
2023-10-14 00:00:00-04:00,,16.0,,5.0,8170.0,29722.0
2023-10-15 00:00:00-04:00,0.010538642302589985,10.0,1.0,,8939.0,28785.0
2023-10-16 00:00:00-04:00,-9.824987944376507e-05,29.0,,2.0,8850.0,28943.0
2023-10-17 00:00:00-04:00,-0.013490408251151898,20.0,,2.0,9658.0,30145.0
2023-10-18 00:00:00-04:00,-0.008519032328057976,46.0,1.0,1.0,9845.0,29147.0
2023-10-19 00:00:00-04:00,-0.012665149196155915,1.0,1.0,,8945.0,27490.0
2023-10-20 00:00:00-04:00,,22.0,14.0,1.0,7017.0,26292.0
2023-10-21 00:00:00-04:00,,15.0,3.0,,8200.0,40335.0
2023-10-22 00:00:00-04:00,-0.0016869920654349177,7.0,17.0,,9282.0,60171.0
2023-10-23 00:00:00-04:00,0.0072395235196288195,2.0,12.0,,8472.0,60309.0
2023-10-24 00:00:00-04:00,-0.014443434657238052,9.0,3.0,,7916.0,38037.0
2023-10-25 00:00:00-04:00,-0.011903081205584871,34.0,1.0,,7845.0,32797.0
2023-10-26 00:00:00-04:00,-0.00481183857862075,35.0,11.0,1.0,7225.0,34851.0
2023-10-27 00:00:00-04:00,,20.0,1.0,1.0,6777.0,48600.0
2023-10-28 00:00:00-04:00,,18.0,4.0,,6807.0,48877.0
2023-10-29 00:00:00-04:00,0.011938474300285915,46.0,1.0,,7323.0,35873.0
2023-10-30 00:00:00-04:00,0.006454084821688244,50.0,4.0,,7061.0,33113.0
2023-10-31 00:00:00-04:00,0.010451194990191868,19.0,4.0,1.0,7916.0,54292.0
2023-11-01 00:00:00-04:00,0.018682938934086474,25.0,1.0,1.0,7336.0,51618.0
2023-11-02 00:00:00-04:00,0.00934988354455146,26.0,3.0,1.0,7276.0,61583.0
2023-11-03 00:00:00-04:00,,29.0,9.0,,6761.0,52234.0
2023-11-04 00:00:00-04:00,,57.0,,,6819.0,40806.0
2023-11-05 00:00:00-04:00,0.0017514577241005862,35.0,,,7499.0,36162.0
2023-11-06 00:00:00-05:00,0.0028360934017119537,34.0,,,7345.0,33188.0
2023-11-07 00:00:00-05:00,0.0010044110324198868,35.0,1.0,,7756.0,34166.0
2023-11-08 00:00:00-05:00,-0.008116690699068705,13.0,5.0,,7716.0,48635.0
2023-11-09 00:00:00-05:00,0.015495759270772258,37.0,1.0,2.0,6900.0,43850.0
2023-11-10 00:00:00-05:00,,15.0,1.0,3.0,6644.0,36016.0
2023-11-11 00:00:00-05:00,,15.0,1.0,,6749.0,35974.0
2023-11-12 00:00:00-05:00,-0.0008361884413700847,23.0,16.0,,7405.0,36125.0
2023-11-13 00:00:00-05:00,0.01889537047457725,7.0,3.0,,7499.0,34696.0
2023-11-14 00:00:00-05:00,0.0015957382078471765,38.0,5.0,,7119.0,33020.0
2023-11-15 00:00:00-05:00,0.0011897193967137305,9.0,11.0,,7029.0,37941.0
2023-11-16 00:00:00-05:00,0.0012812279371779871,25.0,17.0,,7311.0,51360.0
2023-11-17 00:00:00-05:00,,27.0,21.0,,7966.0,138537.0
